County ID,County Name,Precinct Code,Precinct Name,School District Code,School District Name,Number of Registered Voters,,,,,,,,,
71,Sherburne,121,BIG LAKE TWP P3,882,MONTICELLO,642,,,,,,,,,
71,Sherburne,122,BIG LAKE TWP P4,727,BIG LAKE,1073,,,,,,,,,
71,Sherburne,122,BIG LAKE TWP P4,728,ISD 728,191,,,,,,,,,
71,Sherburne,125,BALDWIN TWP P1,477,PRINCETON,2371,,,,,,,,,
71,Sherburne,130,ELK RIVER W1 P1B,728,ISD 728,2170,,,,,,,,,
71,Sherburne,135,ELK RIVER W2 P2B,728,ISD 728,2329,,,,,,,,,
71,Sherburne,140,ELK RIVER W3 P3B,728,ISD 728,2405,,,,,,,,,
71,Sherburne,145,ELK RIVER W4 P4B,728,ISD 728,2145,,,,,,,,,
71,Sherburne,150,LIVONIA TWP P2,728,ISD 728,2622,,,,,,,,,
71,Sherburne,155,LIVONIA TWP P3,728,ISD 728,149,,,,,,,,,
72,Sibley,5,ALFSBORG TWP.,2310,SIBLEY EAST,48,,,,,,,,,
72,Sibley,5,ALFSBORG TWP.,2365,GIBBON-FAIRFAX-WINTHROP,164,,,,,,,,,
72,Sibley,10,ARLINGTON,2310,SIBLEY EAST,1296,,,,,,,,,
72,Sibley,15,ARLINGTON TWP.,2310,SIBLEY EAST,353,,,,,,,,,
72,Sibley,15,ARLINGTON TWP.,2397,LE SUEUR-HENDERSON,2,,,,,,,,,
72,Sibley,20,BISMARCK TWP.,2365,GIBBON-FAIRFAX-WINTHROP,3,,,,,,,,,
72,Sibley,20,BISMARCK TWP.,2365,GIBBON-FAIRFAX-WINTHROP,174,,,,,,,,,
72,Sibley,25,CORNISH TWP.,2365,GIBBON-FAIRFAX-WINTHROP,163,,,,,,,,,
72,Sibley,25,CORNISH TWP.,2365,GIBBON-FAIRFAX-WINTHROP,6,,,,,,,,,
72,Sibley,30,DRYDEN TWP.,2310,SIBLEY EAST,221,,,,,,,,,
72,Sibley,35,FAXON TWP.,2397,LE SUEUR-HENDERSON,17,,,,,,,,,
72,Sibley,35,FAXON TWP.,716,BELLE PLAINE,458,,,,,,,,,
72,Sibley,40,GAYLORD,2310,SIBLEY EAST,1237,,,,,,,,,
72,Sibley,45,GIBBON,2365,GIBBON-FAIRFAX-WINTHROP,30,,,,,,,,,
72,Sibley,45,GIBBON,2365,GIBBON-FAIRFAX-WINTHROP,476,,,,,,,,,
72,Sibley,50,GRAFTON TWP.,2159,BUFFALO LAKE-HECTOR-STEWART,147,,,,,,,,,
72,Sibley,50,GRAFTON TWP.,2365,GIBBON-FAIRFAX-WINTHROP,7,,,,,,,,,
72,Sibley,55,GREEN ISLE,2310,SIBLEY EAST,356,,,,,,,,,
72,Sibley,60,GREEN ISLE TWP.,2310,SIBLEY EAST,250,,,,,,,,,
72,Sibley,60,GREEN ISLE TWP.,2859,GLENCOE-SILVER LAKE,85,,,,,,,,,
72,Sibley,65,HENDERSON,2397,LE SUEUR-HENDERSON,597,,,,,,,,,
72,Sibley,70,HENDERSON TWP.,2397,LE SUEUR-HENDERSON,435,,,,,,,,,
72,Sibley,75,JESSENLAND TWP.,2310,SIBLEY EAST,122,,,,,,,,,
72,Sibley,75,JESSENLAND TWP.,2397,LE SUEUR-HENDERSON,222,,,,,,,,,
72,Sibley,80,KELSO TWP.,2310,SIBLEY EAST,111,,,,,,,,,
72,Sibley,80,KELSO TWP.,2397,LE SUEUR-HENDERSON,73,,,,,,,,,
72,Sibley,85,MOLTKE TWP.,2365,GIBBON-FAIRFAX-WINTHROP,1,,,,,,,,,
72,Sibley,85,MOLTKE TWP.,2365,GIBBON-FAIRFAX-WINTHROP,192,,,,,,,,,
72,Sibley,90,NEW AUBURN CITY,2859,GLENCOE-SILVER LAKE,240,,,,,,,,,
72,Sibley,95,NEW AUBURN TWP.,2310,SIBLEY EAST,91,,,,,,,,,
72,Sibley,95,NEW AUBURN TWP.,2859,GLENCOE-SILVER LAKE,184,,,,,,,,,
72,Sibley,100,SEVERANCE TWP.,2365,GIBBON-FAIRFAX-WINTHROP,2,,,,,,,,,
72,Sibley,100,SEVERANCE TWP.,2365,GIBBON-FAIRFAX-WINTHROP,153,,,,,,,,,
72,Sibley,105,SIBLEY TWP.,2310,SIBLEY EAST,177,,,,,,,,,
72,Sibley,110,TRANSIT TWP.,2310,SIBLEY EAST,33,,,,,,,,,
72,Sibley,110,TRANSIT TWP.,2365,GIBBON-FAIRFAX-WINTHROP,139,,,,,,,,,
72,Sibley,115,WASHINGTON LAKE TWP.,108,CENTRAL,76,,,,,,,,,
72,Sibley,115,WASHINGTON LAKE TWP.,2310,SIBLEY EAST,230,,,,,,,,,
72,Sibley,115,WASHINGTON LAKE TWP.,2397,LE SUEUR-HENDERSON,7,,,,,,,,,
72,Sibley,115,WASHINGTON LAKE TWP.,716,BELLE PLAINE,20,,,,,,,,,
72,Sibley,120,WINTHROP CITY,2365,GIBBON-FAIRFAX-WINTHROP,28,,,,,,,,,
72,Sibley,120,WINTHROP CITY,2365,GIBBON-FAIRFAX-WINTHROP,821,,,,,,,,,
73,Stearns,5,ALBANY,745,ALBANY,1622,,,,,,,,,
73,Stearns,10,ALBANY TWP,738,HOLDINGFORD,7,,,,,,,,,
73,Stearns,10,ALBANY TWP,740,MELROSE,11,,,,,,,,,
73,Stearns,10,ALBANY TWP,745,ALBANY,645,,,,,,,,,
73,Stearns,15,ASHLEY TWP,743,SAUK CENTRE,155,,,,,,,,,
73,Stearns,20,AVON,745,ALBANY,1068,,,,,,,,,
73,Stearns,25,AVON TWP P-1,738,HOLDINGFORD,448,,,,,,,,,
73,Stearns,25,AVON TWP P-1,745,ALBANY,313,,,,,,,,,
73,Stearns,27,AVON TWP P-2,738,HOLDINGFORD,10,,,,,,,,,
73,Stearns,27,AVON TWP P-2,742,ST CLOUD AREA,50,,,,,,,,,
73,Stearns,27,AVON TWP P-2,745,ALBANY,669,,,,,,,,,
73,Stearns,30,BELGRADE,2364,BELGRADE-BROOTEN-ELROSA,371,,,,,,,,,
73,Stearns,35,BROCKWAY TWP,485,ROYALTON,2,,,,,,,,,
73,Stearns,35,BROCKWAY TWP,738,HOLDINGFORD,900,,,,,,,,,
73,Stearns,35,BROCKWAY TWP,748,SARTELL-ST. STEPHEN,1142,,,,,,,,,
73,Stearns,40,BROOTEN,2364,BELGRADE-BROOTEN-ELROSA,383,,,,,,,,,
73,Stearns,45,COLD SPRING,750,ROCORI,2598,,,,,,,,,
73,Stearns,50,COLLEGEVILLE TWP P1,742,ST CLOUD AREA,199,,,,,,,,,
73,Stearns,50,COLLEGEVILLE TWP P1,745,ALBANY,308,,,,,,,,,
73,Stearns,50,COLLEGEVILLE TWP P1,750,ROCORI,852,,,,,,,,,
73,Stearns,55,COLLEGEVILLE TWP P2,742,ST CLOUD AREA,464,,,,,,,,,
73,Stearns,60,CROW LAKE TWP,2364,BELGRADE-BROOTEN-ELROSA,200,,,,,,,,,
73,Stearns,65,CROW RIVER TWP,2364,BELGRADE-BROOTEN-ELROSA,171,,,,,,,,,
73,Stearns,70,EDEN LAKE TWP,463,EDEN VALLEY-WATKINS,884,,,,,,,,,
73,Stearns,70,EDEN LAKE TWP,741,PAYNESVILLE,178,,,,,,,,,
73,Stearns,70,EDEN LAKE TWP,750,ROCORI,42,,,,,,,,,
73,Stearns,75,EDEN VALLEY,463,EDEN VALLEY-WATKINS,275,,,,,,,,,
73,Stearns,80,ELROSA,2364,BELGRADE-BROOTEN-ELROSA,131,,,,,,,,,
73,Stearns,85,FAIR HAVEN TWP,739,KIMBALL,893,,,,,,,,,
73,Stearns,85,FAIR HAVEN TWP,742,ST CLOUD AREA,26,,,,,,,,,
73,Stearns,85,FAIR HAVEN TWP,876,ANNANDALE,168,,,,,,,,,
73,Stearns,90,FARMING TWP,741,PAYNESVILLE,16,,,,,,,,,
73,Stearns,90,FARMING TWP,745,ALBANY,607,,,,,,,,,
73,Stearns,90,FARMING TWP,750,ROCORI,40,,,,,,,,,
73,Stearns,95,FREEPORT,740,MELROSE,406,,,,,,,,,
73,Stearns,100,GETTY TWP,2364,BELGRADE-BROOTEN-ELROSA,9,,,,,,,,,
73,Stearns,100,GETTY TWP,740,MELROSE,51,,,,,,,,,
73,Stearns,100,GETTY TWP,743,SAUK CENTRE,123,,,,,,,,,
73,Stearns,105,GREENWALD,740,MELROSE,114,,,,,,,,,
73,Stearns,110,GROVE TWP,740,MELROSE,288,,,,,,,,,
73,Stearns,115,HOLDING TWP,738,HOLDINGFORD,762,,,,,,,,,
73,Stearns,115,HOLDING TWP,745,ALBANY,36,,,,,,,,,
73,Stearns,120,HOLDINGFORD,738,HOLDINGFORD,458,,,,,,,,,
73,Stearns,125,KIMBALL,739,KIMBALL,457,,,,,,,,,
73,Stearns,130,KRAIN TWP,487,UPSALA,71,,,,,,,,,
73,Stearns,130,KRAIN TWP,738,HOLDINGFORD,156,,,,,,,,,
73,Stearns,130,KRAIN TWP,740,MELROSE,40,,,,,,,,,
73,Stearns,130,KRAIN TWP,745,ALBANY,378,,,,,,,,,
73,Stearns,135,LAKE GEORGE TWP,2364,BELGRADE-BROOTEN-ELROSA,149,,,,,,,,,
73,Stearns,135,LAKE GEORGE TWP,740,MELROSE,31,,,,,,,,,
73,Stearns,137,LAKE HENRY,741,PAYNESVILLE,47,,,,,,,,,
73,Stearns,140,LAKE HENRY TWP,2364,BELGRADE-BROOTEN-ELROSA,35,,,,,,,,,
73,Stearns,140,LAKE HENRY TWP,740,MELROSE,7,,,,,,,,,
73,Stearns,140,LAKE HENRY TWP,741,PAYNESVILLE,128,,,,,,,,,
73,Stearns,145,LE SAUK TWP,742,ST CLOUD AREA,205,,,,,,,,,
73,Stearns,145,LE SAUK TWP,748,SARTELL-ST. STEPHEN,868,,,,,,,,,
73,Stearns,150,LUXEMBURG TWP,463,EDEN VALLEY-WATKINS,139,,,,,,,,,
73,Stearns,150,LUXEMBURG TWP,739,KIMBALL,55,,,,,,,,,
73,Stearns,150,LUXEMBURG TWP,750,ROCORI,225,,,,,,,,,
73,Stearns,155,LYNDEN TWP,739,KIMBALL,10,,,,,,,,,
73,Stearns,155,LYNDEN TWP,742,ST CLOUD AREA,628,,,,,,,,,
73,Stearns,155,LYNDEN TWP,876,ANNANDALE,713,,,,,,,,,
73,Stearns,160,MAINE PRAIRIE TWP,739,KIMBALL,1063,,,,,,,,,
73,Stearns,160,MAINE PRAIRIE TWP,742,ST CLOUD AREA,173,,,,,,,,,
73,Stearns,160,MAINE PRAIRIE TWP,750,ROCORI,99,,,,,,,,,
73,Stearns,165,MEIRE GROVE,740,MELROSE,90,,,,,,,,,
73,Stearns,170,MELROSE,740,MELROSE,1751,,,,,,,,,
73,Stearns,180,MELROSE TWP,740,MELROSE,442,,,,,,,,,
73,Stearns,180,MELROSE TWP,743,SAUK CENTRE,44,,,,,,,,,
73,Stearns,185,MILLWOOD TWP,2753,LONG PRAIRIE-GREY EAGLE,16,,,,,,,,,
73,Stearns,185,MILLWOOD TWP,740,MELROSE,674,,,,,,,,,
73,Stearns,190,MUNSON TWP P-1,741,PAYNESVILLE,67,,,,,,,,,
73,Stearns,190,MUNSON TWP P-1,745,ALBANY,34,,,,,,,,,
73,Stearns,190,MUNSON TWP P-1,750,ROCORI,394,,,,,,,,,
73,Stearns,192,MUNSON TWP P-2,463,EDEN VALLEY-WATKINS,144,,,,,,,,,
73,Stearns,192,MUNSON TWP P-2,750,ROCORI,425,,,,,,,,,
73,Stearns,195,NEW MUNICH,740,MELROSE,199,,,,,,,,,
73,Stearns,200,NORTH FORK TWP,2364,BELGRADE-BROOTEN-ELROSA,125,,,,,,,,,
73,Stearns,205,OAK TWP,740,MELROSE,307,,,,,,,,,
73,Stearns,205,OAK TWP,745,ALBANY,78,,,,,,,,,
73,Stearns,210,PAYNESVILLE,741,PAYNESVILLE,1475,,,,,,,,,
73,Stearns,215,PAYNESVILLE TWP,463,EDEN VALLEY-WATKINS,3,,,,,,,,,
73,Stearns,215,PAYNESVILLE TWP,741,PAYNESVILLE,1064,,,,,,,,,
73,Stearns,225,RAYMOND TWP,2149,MINNEWASKA,2,,,,,,,,,
73,Stearns,225,RAYMOND TWP,2364,BELGRADE-BROOTEN-ELROSA,48,,,,,,,,,
73,Stearns,225,RAYMOND TWP,743,SAUK CENTRE,60,,,,,,,,,
73,Stearns,230,RICHMOND,750,ROCORI,919,,,,,,,,,
73,Stearns,235,ROCKVILLE,742,ST CLOUD AREA,649,,,,,,,,,
73,Stearns,235,ROCKVILLE,750,ROCORI,953,,,,,,,,,
73,Stearns,245,ROSCOE,741,PAYNESVILLE,57,,,,,,,,,
73,Stearns,250,ST ANTHONY,745,ALBANY,53,,,,,,,,,
73,Stearns,255,ST AUGUSTA,739,KIMBALL,46,,,,,,,,,
73,Stearns,255,ST AUGUSTA,742,ST CLOUD AREA,2355,,,,,,,,,
73,Stearns,260,ST CLOUD W1 P1,742,ST CLOUD AREA,256,,,,,,,,,
73,Stearns,265,ST CLOUD W1 P2,742,ST CLOUD AREA,1218,,,,,,,,,
73,Stearns,270,ST CLOUD W1 P3,742,ST CLOUD AREA,582,,,,,,,,,
73,Stearns,275,ST CLOUD W1 P4,742,ST CLOUD AREA,1033,,,,,,,,,
73,Stearns,280,ST CLOUD W1 P5,742,ST CLOUD AREA,786,,,,,,,,,
73,Stearns,285,ST CLOUD W1 P6,742,ST CLOUD AREA,1138,,,,,,,,,
73,Stearns,290,ST CLOUD W1 P7,742,ST CLOUD AREA,1356,,,,,,,,,
73,Stearns,295,ST CLOUD W2 P2,742,ST CLOUD AREA,1884,,,,,,,,,
73,Stearns,305,ST CLOUD W3 P1,742,ST CLOUD AREA,1777,,,,,,,,,
73,Stearns,307,ST CLOUD W3 P2,742,ST CLOUD AREA,2011,,,,,,,,,
73,Stearns,310,ST CLOUD W3 P3,742,ST CLOUD AREA,2476,,,,,,,,,
73,Stearns,312,ST CLOUD W3 P4,742,ST CLOUD AREA,930,,,,,,,,,
73,Stearns,315,ST CLOUD W3 P5,742,ST CLOUD AREA,1015,,,,,,,,,
73,Stearns,317,ST CLOUD W3 P6,742,ST CLOUD AREA,1344,,,,,,,,,
73,Stearns,320,ST CLOUD W3 P7,742,ST CLOUD AREA,1516,,,,,,,,,
73,Stearns,330,ST CLOUD W4 P1,742,ST CLOUD AREA,1174,,,,,,,,,
73,Stearns,335,ST CLOUD W4 P2,742,ST CLOUD AREA,691,,,,,,,,,
73,Stearns,340,ST CLOUD W4 P3,742,ST CLOUD AREA,792,,,,,,,,,
73,Stearns,345,ST CLOUD W4 P4,742,ST CLOUD AREA,1832,,,,,,,,,
73,Stearns,350,ST CLOUD W4 P5,742,ST CLOUD AREA,1281,,,,,,,,,
73,Stearns,355,ST CLOUD W4 P6,742,ST CLOUD AREA,2677,,,,,,,,,
73,Stearns,360,ST CLOUD W4 P7,742,ST CLOUD AREA,2642,,,,,,,,,
73,Stearns,380,ST JOSEPH P1,742,ST CLOUD AREA,1113,,,,,,,,,
73,Stearns,385,ST JOSEPH P2,742,ST CLOUD AREA,2675,,,,,,,,,
73,Stearns,390,ST JOSEPH TWP,742,ST CLOUD AREA,544,,,,,,,,,
73,Stearns,390,ST JOSEPH TWP,750,ROCORI,175,,,,,,,,,
73,Stearns,399,ST MARTIN,741,PAYNESVILLE,28,,,,,,,,,
73,Stearns,399,ST MARTIN,745,ALBANY,152,,,,,,,,,
73,Stearns,400,ST MARTIN TWP,740,MELROSE,130,,,,,,,,,
73,Stearns,400,ST MARTIN TWP,741,PAYNESVILLE,16,,,,,,,,,
73,Stearns,400,ST MARTIN TWP,745,ALBANY,116,,,,,,,,,
73,Stearns,404,ST ROSA,740,MELROSE,42,,,,,,,,,
73,Stearns,405,ST STEPHEN,748,SARTELL-ST. STEPHEN,539,,,,,,,,,
73,Stearns,410,ST WENDEL TWP,738,HOLDINGFORD,503,,,,,,,,,
73,Stearns,410,ST WENDEL TWP,742,ST CLOUD AREA,768,,,,,,,,,
73,Stearns,410,ST WENDEL TWP,748,SARTELL-ST. STEPHEN,306,,,,,,,,,
73,Stearns,414,SARTELL P-7,748,SARTELL-ST. STEPHEN,1893,,,,,,,,,
73,Stearns,415,SARTELL P-5,748,SARTELL-ST. STEPHEN,1251,,,,,,,,,
73,Stearns,416,SARTELL P-1,742,ST CLOUD AREA,93,,,,,,,,,
73,Stearns,416,SARTELL P-1,748,SARTELL-ST. STEPHEN,2340,,,,,,,,,
73,Stearns,417,SARTELL P-6,748,SARTELL-ST. STEPHEN,1304,,,,,,,,,
73,Stearns,418,SARTELL P-3,748,SARTELL-ST. STEPHEN,1418,,,,,,,,,
73,Stearns,419,SARTELL P-4,742,ST CLOUD AREA,380,,,,,,,,,
73,Stearns,419,SARTELL P-4,748,SARTELL-ST. STEPHEN,1693,,,,,,,,,
73,Stearns,420,SAUK CENTRE,743,SAUK CENTRE,2513,,,,,,,,,
73,Stearns,430,SAUK CENTRE TWP,743,SAUK CENTRE,734,,,,,,,,,
73,Stearns,434,SPRING HILL,740,MELROSE,38,,,,,,,,,
73,Stearns,435,SPRING HILL TWP,740,MELROSE,235,,,,,,,,,
73,Stearns,435,SPRING HILL TWP,741,PAYNESVILLE,6,,,,,,,,,
73,Stearns,440,WAITE PARK P1,742,ST CLOUD AREA,1183,,,,,,,,,
73,Stearns,441,WAITE PARK P2,742,ST CLOUD AREA,2329,,,,,,,,,
73,Stearns,442,WAITE PARK P3,742,ST CLOUD AREA,533,,,,,,,,,
73,Stearns,443,WAITE PARK P4,742,ST CLOUD AREA,244,,,,,,,,,
73,Stearns,445,WAKEFIELD TWP,463,EDEN VALLEY-WATKINS,64,,,,,,,,,
73,Stearns,445,WAKEFIELD TWP,750,ROCORI,1997,,,,,,,,,
73,Stearns,450,ZION TWP,741,PAYNESVILLE,197,,,,,,,,,
74,Steele,5,AURORA TWP.,2125,TRITON,15,,,,,,,,,
74,Steele,5,AURORA TWP.,756,BLOOMING PRAIRIE,140,,,,,,,,,
74,Steele,5,AURORA TWP.,761,OWATONNA,204,,,,,,,,,
74,Steele,10,BERLIN TWP.,2168,N.R.H.E.G.,348,,,,,,,,,
74,Steele,15,BLOOMING PRAIRIE,756,BLOOMING PRAIRIE,1191,,,,,,,,,
74,Steele,20,BLOOMING PRAIRIE TWP.,756,BLOOMING PRAIRIE,281,,,,,,,,,
74,Steele,25,CLINTON FALLS TWP.,761,OWATONNA,208,,,,,,,,,
74,Steele,25,CLINTON FALLS TWP.,763,MEDFORD,86,,,,,,,,,
74,Steele,30,DEERFIELD TWP.,761,OWATONNA,77,,,,,,,,,
74,Steele,30,DEERFIELD TWP.,763,MEDFORD,314,,,,,,,,,
74,Steele,35,ELLENDALE,2168,N.R.H.E.G.,382,,,,,,,,,
74,Steele,40,HAVANA TWP.,2125,TRITON,4,,,,,,,,,
74,Steele,40,HAVANA TWP.,761,OWATONNA,391,,,,,,,,,
74,Steele,45,LEMOND TWP.,2168,N.R.H.E.G.,112,,,,,,,,,
74,Steele,45,LEMOND TWP.,761,OWATONNA,238,,,,,,,,,
74,Steele,45,LEMOND TWP.,829,WASECA,6,,,,,,,,,
74,Steele,50,MEDFORD,763,MEDFORD,783,,,,,,,,,
74,Steele,55,MEDFORD TWP.,763,MEDFORD,382,,,,,,,,,
74,Steele,60,MERIDEN TWP.,761,OWATONNA,406,,,,,,,,,
74,Steele,65,MERTON TWP.,2172,KENYON-WANAMINGO,15,,,,,,,,,
74,Steele,65,MERTON TWP.,761,OWATONNA,126,,,,,,,,,
74,Steele,65,MERTON TWP.,763,MEDFORD,98,,,,,,,,,
74,Steele,70,OWATONNA W-1 P-1,761,OWATONNA,1586,,,,,,,,,
74,Steele,75,OWATONNA W-1 P-2,761,OWATONNA,1844,,,,,,,,,
74,Steele,85,OWATONNA W-2 P-1,761,OWATONNA,1470,,,,,,,,,
74,Steele,90,OWATONNA W-2 P-2,761,OWATONNA,2040,,,,,,,,,
74,Steele,100,OWATONNA W-3 P-1,761,OWATONNA,1180,,,,,,,,,
74,Steele,105,OWATONNA W-3 P-2,761,OWATONNA,1417,,,,,,,,,
74,Steele,115,OWATONNA W-4 P-1,761,OWATONNA,1607,,,,,,,,,
74,Steele,120,OWATONNA W-4 P-2,761,OWATONNA,1815,,,,,,,,,
74,Steele,130,OWATONNA W-5 P-1,761,OWATONNA,1572,,,,,,,,,
74,Steele,135,OWATONNA W-5 P-2,761,OWATONNA,1507,,,,,,,,,
74,Steele,145,OWATONNA TWP.,761,OWATONNA,450,,,,,,,,,
74,Steele,150,SOMERSET TWP.,756,BLOOMING PRAIRIE,9,,,,,,,,,
74,Steele,150,SOMERSET TWP.,761,OWATONNA,515,,,,,,,,,
74,Steele,155,SUMMIT TWP.,2168,N.R.H.E.G.,166,,,,,,,,,
74,Steele,155,SUMMIT TWP.,756,BLOOMING PRAIRIE,115,,,,,,,,,
74,Steele,155,SUMMIT TWP.,761,OWATONNA,13,,,,,,,,,
75,Stevens,5,ALBERTA,771,CHOKIO-ALBERTA,60,,,,,,,,,
75,Stevens,10,BAKER TWP.,771,CHOKIO-ALBERTA,73,,,,,,,,,
75,Stevens,15,CHOKIO,771,CHOKIO-ALBERTA,259,,,,,,,,,
75,Stevens,20,DARNEN TWP.,2769,MORRIS AREA,165,,,,,,,,,
75,Stevens,20,DARNEN TWP.,771,CHOKIO-ALBERTA,7,,,,,,,,,
75,Stevens,25,DONNELLY,2769,MORRIS AREA,159,,,,,,,,,
75,Stevens,30,DONNELLY TWP.,264,HERMAN-NORCROSS,3,,,,,,,,,
75,Stevens,30,DONNELLY TWP.,2769,MORRIS AREA,55,,,,,,,,,
75,Stevens,30,DONNELLY TWP.,771,CHOKIO-ALBERTA,6,,,,,,,,,
75,Stevens,35,ELDORADO TWP.,264,HERMAN-NORCROSS,49,,,,,,,,,
75,Stevens,35,ELDORADO TWP.,2769,MORRIS AREA,8,,,,,,,,,
75,Stevens,35,ELDORADO TWP.,771,CHOKIO-ALBERTA,10,,,,,,,,,
75,Stevens,40,EVERGLADE TWP.,771,CHOKIO-ALBERTA,65,,,,,,,,,
75,Stevens,45,FRAMNAS TWP.,2769,MORRIS AREA,234,,,,,,,,,
75,Stevens,50,HANCOCK,768,HANCOCK,404,,,,,,,,,
75,Stevens,55,HODGES TWP.,2769,MORRIS AREA,106,,,,,,,,,
75,Stevens,55,HODGES TWP.,768,HANCOCK,94,,,,,,,,,
75,Stevens,60,HORTON TWP.,2769,MORRIS AREA,97,,,,,,,,,
75,Stevens,60,HORTON TWP.,768,HANCOCK,7,,,,,,,,,
75,Stevens,60,HORTON TWP.,771,CHOKIO-ALBERTA,14,,,,,,,,,
75,Stevens,65,MOORE TWP.,2769,MORRIS AREA,16,,,,,,,,,
75,Stevens,65,MOORE TWP.,768,HANCOCK,117,,,,,,,,,
75,Stevens,72,MORRIS P-1A,2769,MORRIS AREA,395,,,,,,,,,
75,Stevens,73,MORRIS P-1B,2769,MORRIS AREA,575,,,,,,,,,
75,Stevens,75,MORRIS P-2A,2769,MORRIS AREA,547,,,,,,,,,
75,Stevens,76,MORRIS P-2B,2769,MORRIS AREA,159,,,,,,,,,
75,Stevens,80,MORRIS P-3A,2769,MORRIS AREA,557,,,,,,,,,
75,Stevens,81,MORRIS P-3B,2769,MORRIS AREA,510,,,,,,,,,
75,Stevens,85,MORRIS TWP.,2769,MORRIS AREA,234,,,,,,,,,
75,Stevens,90,PEPPERTON TWP.,2769,MORRIS AREA,16,,,,,,,,,
75,Stevens,90,PEPPERTON TWP.,771,CHOKIO-ALBERTA,55,,,,,,,,,
75,Stevens,95,RENDSVILLE TWP.,2769,MORRIS AREA,88,,,,,,,,,
75,Stevens,100,SCOTT TOWNSHIP,2769,MORRIS AREA,5,,,,,,,,,
75,Stevens,100,SCOTT TOWNSHIP,771,CHOKIO-ALBERTA,77,,,,,,,,,
75,Stevens,105,STEVENS TWP.,771,CHOKIO-ALBERTA,38,,,,,,,,,
75,Stevens,110,SWAN LAKE TWP.,2342,WEST CENTRAL AREA,33,,,,,,,,,
75,Stevens,110,SWAN LAKE TWP.,2769,MORRIS AREA,114,,,,,,,,,
75,Stevens,115,SYNNES TWP.,771,CHOKIO-ALBERTA,46,,,,,,,,,
76,Swift,5,APPLETON,2853,LAC QUI PARLE VALLEY,133,,,,,,,,,
76,Swift,5,APPLETON,2853,LAC QUI PARLE VALLEY,609,,,,,,,,,
76,Swift,10,APPLETON TWP.,2853,LAC QUI PARLE VALLEY,135,,,,,,,,,
76,Swift,15,BENSON P-1,777,BENSON,945,,,,,,,,,
76,Swift,20,BENSON P-2,777,BENSON,926,,,,,,,,,
76,Swift,25,BENSON TWP.,777,BENSON,200,,,,,,,,,
76,Swift,30,CAMP LAKE TWP.,775,KERKHOVEN-MURDOCK-SUNBURG,4,,,,,,,,,
76,Swift,30,CAMP LAKE TWP.,777,BENSON,104,,,,,,,,,
76,Swift,35,CASHEL TWP.,775,KERKHOVEN-MURDOCK-SUNBURG,4,,,,,,,,,
76,Swift,35,CASHEL TWP.,777,BENSON,85,,,,,,,,,
76,Swift,40,CLONTARF,777,BENSON,78,,,,,,,,,
76,Swift,45,CLONTARF TWP.,777,BENSON,62,,,,,,,,,
76,Swift,50,DANVERS,777,BENSON,70,,,,,,,,,
76,Swift,55,DEGRAFF,777,BENSON,65,,,,,,,,,
76,Swift,60,DUBLIN TWP.,775,KERKHOVEN-MURDOCK-SUNBURG,85,,,,,,,,,
76,Swift,60,DUBLIN TWP.,777,BENSON,4,,,,,,,,,
76,Swift,65,EDISON TWP.,2853,LAC QUI PARLE VALLEY,70,,,,,,,,,
76,Swift,70,FAIRFIELD TWP.,2769,MORRIS AREA,2,,,,,,,,,
76,Swift,70,FAIRFIELD TWP.,2853,LAC QUI PARLE VALLEY,63,,,,,,,,,
76,Swift,70,FAIRFIELD TWP.,768,HANCOCK,12,,,,,,,,,
76,Swift,75,HAYES TWP.,775,KERKHOVEN-MURDOCK-SUNBURG,140,,,,,,,,,
76,Swift,80,HEGBERT TWP.,2853,LAC QUI PARLE VALLEY,57,,,,,,,,,
76,Swift,85,HOLLOWAY,2853,LAC QUI PARLE VALLEY,58,,,,,,,,,
76,Swift,90,KERKHOVEN,775,KERKHOVEN-MURDOCK-SUNBURG,430,,,,,,,,,
76,Swift,95,KERKHOVEN TWP.,775,KERKHOVEN-MURDOCK-SUNBURG,149,,,,,,,,,
76,Swift,95,KERKHOVEN TWP.,777,BENSON,3,,,,,,,,,
76,Swift,100,KILDARE TWP.,775,KERKHOVEN-MURDOCK-SUNBURG,44,,,,,,,,,
76,Swift,100,KILDARE TWP.,777,BENSON,44,,,,,,,,,
76,Swift,105,MARYSLAND TWP.,2853,LAC QUI PARLE VALLEY,9,,,,,,,,,
76,Swift,105,MARYSLAND TWP.,777,BENSON,44,,,,,,,,,
76,Swift,110,MOYER TWP.,2853,LAC QUI PARLE VALLEY,66,,,,,,,,,
76,Swift,115,MURDOCK,775,KERKHOVEN-MURDOCK-SUNBURG,140,,,,,,,,,
76,Swift,120,PILLSBURY TWP.,775,KERKHOVEN-MURDOCK-SUNBURG,150,,,,,,,,,
76,Swift,125,SHIBLE TWP.,2853,LAC QUI PARLE VALLEY,66,,,,,,,,,
76,Swift,130,SIX MILE GROVE TWP.,777,BENSON,102,,,,,,,,,
76,Swift,135,SWENODA TWP.,2853,LAC QUI PARLE VALLEY,2,,,,,,,,,
76,Swift,135,SWENODA TWP.,777,BENSON,75,,,,,,,,,
76,Swift,140,TARA TWP.,2853,LAC QUI PARLE VALLEY,3,,,,,,,,,
76,Swift,140,TARA TWP.,768,HANCOCK,10,,,,,,,,,
76,Swift,140,TARA TWP.,777,BENSON,38,,,,,,,,,
